epoch,loss,mse,val_loss,val_mse
0,0.9927206635475159,0.4923631548881531,0.9719420075416565,0.5085541009902954
1,0.9777162075042725,0.49150338768959045,0.9714300632476807,0.5163829326629639
2,0.9716497659683228,0.47335579991340637,0.9724664092063904,0.5301058292388916
3,0.9735050201416016,0.48670366406440735,0.9527732133865356,0.5079239010810852
4,0.9646626114845276,0.46978336572647095,0.9825985431671143,0.5100626945495605
5,0.9731349945068359,0.47959792613983154,0.951734721660614,0.5106924176216125
6,1.0002586841583252,0.4785136282444,0.9610345959663391,0.5228017568588257
7,0.9595994353294373,0.4707668423652649,0.9541893005371094,0.5037962198257446
8,0.9521060585975647,0.4649868309497833,0.9372634887695312,0.5008346438407898
9,0.951119065284729,0.4644465744495392,0.9373252987861633,0.5025980472564697
10,0.9437813758850098,0.4678342044353485,0.9481358528137207,0.5152336359024048
11,0.94596266746521,0.4682999551296234,0.9810025095939636,0.4989578127861023
12,0.9883906841278076,0.4739539325237274,0.9358199834823608,0.5069794654846191
13,0.946505069732666,0.4732419550418854,0.9475827217102051,0.5209998488426208
14,0.9490728974342346,0.4805317223072052,0.9267493486404419,0.49977216124534607
15,0.9353434443473816,0.45549651980400085,0.9423496127128601,0.48781371116638184
16,0.918845534324646,0.44624006748199463,0.9061453342437744,0.48276060819625854
17,0.9261801242828369,0.45161011815071106,0.9106644988059998,0.49837154150009155
18,0.9228945970535278,0.4611579179763794,0.9231749176979065,0.4762842655181885
19,0.9148198366165161,0.4496678411960602,0.8824856281280518,0.47390860319137573
20,0.9214122891426086,0.4649192690849304,0.8798176646232605,0.47662466764450073
21,0.9078071713447571,0.4285529851913452,0.8988813161849976,0.4734896421432495
22,0.8771214485168457,0.4201739430427551,0.8612341284751892,0.4745262861251831
23,0.8699788451194763,0.4219268262386322,0.8560910224914551,0.4656527638435364
24,0.8658400177955627,0.4176267087459564,0.8319598436355591,0.4551827907562256
25,0.830361545085907,0.4046276807785034,0.8278350234031677,0.46642935276031494
26,0.8136699795722961,0.3940707743167877,0.8428459167480469,0.49647483229637146
27,0.8683426380157471,0.45028001070022583,0.7990008592605591,0.453687846660614
28,0.8502835035324097,0.4045092761516571,0.7986088395118713,0.4481370449066162
29,0.7998155951499939,0.38344573974609375,0.7820488214492798,0.4458942413330078
30,0.7886547446250916,0.3768908381462097,0.7689527869224548,0.43972882628440857
31,0.8111792206764221,0.38255977630615234,0.845444917678833,0.44398024678230286
32,0.8664945363998413,0.3820153772830963,1.0116769075393677,0.5923165678977966
33,1.016080617904663,0.568676769733429,0.8327773809432983,0.4598209857940674
34,0.8104568719863892,0.37488800287246704,0.8050801157951355,0.457874596118927
35,0.7833885550498962,0.37365373969078064,0.76665860414505,0.4320330023765564
36,0.8000022768974304,0.39958515763282776,0.7668035626411438,0.4284873306751251
37,0.7741464376449585,0.3763113021850586,0.8123437762260437,0.4251425266265869
38,0.8019951581954956,0.35760676860809326,0.7536152601242065,0.43277114629745483
39,0.7519303560256958,0.3570708930492401,0.8389647603034973,0.49063706398010254
40,0.7923444509506226,0.3784252107143402,0.8278908729553223,0.5018607378005981
41,0.940238893032074,0.4996856153011322,0.7579920887947083,0.4391452670097351
42,0.8187569975852966,0.42936626076698303,0.7802667021751404,0.4494052827358246
43,0.8005418181419373,0.3911346197128296,0.8559614419937134,0.4713321924209595
44,0.7840941548347473,0.36750030517578125,0.845980167388916,0.4175025224685669
45,0.7777506113052368,0.3645351231098175,0.7429969906806946,0.4227977693080902
46,0.7749976515769958,0.37801647186279297,0.7391387820243835,0.4228079915046692
47,0.7888405919075012,0.36693787574768066,0.8116145133972168,0.43125519156455994
48,0.7941671013832092,0.3579627275466919,0.754835844039917,0.42452162504196167
49,0.767099142074585,0.3744977116584778,0.7530319094657898,0.4372541010379791
50,0.7689540386199951,0.3620494306087494,0.7587612867355347,0.41077372431755066
51,0.740338921546936,0.3509179353713989,0.7209774851799011,0.41683971881866455
52,0.7341888546943665,0.3504965007305145,0.7345804572105408,0.4193190336227417
53,0.7566676735877991,0.335280179977417,0.7887904644012451,0.41950973868370056
54,0.7500736713409424,0.33643069863319397,0.8115122318267822,0.41627752780914307
55,0.7769299745559692,0.347316175699234,0.6989575028419495,0.4000469446182251
56,0.7369112372398376,0.3421420156955719,0.7612709999084473,0.4061170816421509
57,0.8233252167701721,0.37748292088508606,0.7386395335197449,0.39450064301490784
58,0.7488705515861511,0.3700319826602936,0.7447898983955383,0.43891510367393494
59,0.7314891815185547,0.35678941011428833,0.7277894020080566,0.4281456470489502
60,0.7153882384300232,0.33969050645828247,0.7373324036598206,0.4257180690765381
61,0.7137777805328369,0.3296769857406616,0.7185632586479187,0.3981666564941406
62,0.7392035722732544,0.33102497458457947,0.6815122365951538,0.39196181297302246
63,0.725835382938385,0.33779799938201904,0.7261677384376526,0.40736114978790283
64,0.798904538154602,0.36942973732948303,0.6806710958480835,0.3881954550743103
65,0.7506948709487915,0.38687950372695923,0.6941196918487549,0.3899373710155487
66,0.7067268490791321,0.33285653591156006,0.7031292915344238,0.4069654047489166
67,0.7365797758102417,0.3330214321613312,0.7049089074134827,0.40691670775413513
68,0.7137946486473083,0.34528449177742004,0.713223397731781,0.42108601331710815
69,0.6903277635574341,0.3272676169872284,0.7824047803878784,0.3889303505420685
70,0.718056321144104,0.3357812464237213,0.6820886731147766,0.3792988657951355
71,0.7296481132507324,0.33805549144744873,0.7347670197486877,0.4461849331855774
72,0.7206257581710815,0.3407560884952545,0.6930449604988098,0.39449355006217957
73,0.6678349375724792,0.3129219114780426,0.6468332409858704,0.36313575506210327
74,0.667258620262146,0.30364790558815,0.6825360059738159,0.3617328703403473
75,0.7534247636795044,0.34300801157951355,0.7036899328231812,0.42693397402763367
76,0.6801972389221191,0.31782999634742737,0.6593435406684875,0.37204280495643616
77,0.71841961145401,0.29670411348342896,0.7952409982681274,0.4503273367881775
78,0.692052960395813,0.29961028695106506,0.7137690782546997,0.43758949637413025
79,0.6844144463539124,0.33780062198638916,0.8459605574607849,0.5321952104568481
80,0.6908966898918152,0.3157351613044739,0.6243694424629211,0.3528633415699005
81,0.6375166177749634,0.2826499342918396,0.6404434442520142,0.34588345885276794
82,0.6648300290107727,0.2953870892524719,0.5747222304344177,0.3178461194038391
83,0.6078639030456543,0.27003180980682373,0.6386001110076904,0.3051546812057495
84,0.6506820321083069,0.28952914476394653,0.600064218044281,0.3325369954109192
85,0.6115906834602356,0.27713915705680847,0.6065860986709595,0.31983712315559387
86,0.5996774435043335,0.2592082917690277,0.6579496264457703,0.39611518383026123
87,0.5749249458312988,0.25102174282073975,0.6647917032241821,0.4249875545501709
88,0.580848753452301,0.2649330198764801,0.6053399443626404,0.3080301284790039
89,0.5482631921768188,0.23260493576526642,0.6775265336036682,0.3796346187591553
90,0.6404454708099365,0.28545060753822327,0.9683069586753845,0.3357422351837158
91,0.7769697308540344,0.25520697236061096,0.5922867655754089,0.2314092218875885
92,0.7147813439369202,0.25461891293525696,0.5807283520698547,0.29490479826927185
93,0.5445235967636108,0.23565880954265594,0.5779650807380676,0.2935951054096222
94,0.6355794668197632,0.26330944895744324,0.5676401853561401,0.32993125915527344
95,0.6262974739074707,0.2569974660873413,0.5319085717201233,0.2344670295715332
96,0.5593098402023315,0.2386985421180725,0.586358368396759,0.32127097249031067
97,0.5811994075775146,0.26969966292381287,0.4715336561203003,0.22332367300987244
98,0.5425750017166138,0.23663555085659027,0.6055594086647034,0.34210506081581116
99,0.5377296209335327,0.2397948056459427,0.40971076488494873,0.20745331048965454
100,0.4504217505455017,0.19522354006767273,0.4671216607093811,0.23893798887729645
101,0.4566816985607147,0.20049478113651276,0.37910324335098267,0.1727704107761383
102,0.39446747303009033,0.1704394668340683,0.33053573966026306,0.15022079646587372
103,0.38961973786354065,0.15265443921089172,0.37210068106651306,0.14298371970653534
104,0.4072514474391937,0.17174555361270905,0.3717042803764343,0.12684905529022217
105,0.3996662497520447,0.17336750030517578,0.9169513583183289,0.43086352944374084
106,0.6283907890319824,0.32321053743362427,0.8040354251861572,0.4000181555747986
107,0.5541049242019653,0.24877378344535828,0.33830490708351135,0.17269298434257507
108,0.42241647839546204,0.17621669173240662,0.338094025850296,0.15895991027355194
109,0.350132018327713,0.14480751752853394,0.3975154161453247,0.17490112781524658
110,0.34545111656188965,0.14746485650539398,0.33843058347702026,0.15825368463993073
111,0.33179160952568054,0.13801202178001404,0.3977002203464508,0.11370617151260376
112,0.4111616313457489,0.1887345016002655,0.39154669642448425,0.18949703872203827
113,0.4192902743816376,0.1793578863143921,0.32415279746055603,0.16812045872211456
114,0.3106834888458252,0.12549634277820587,0.3491716682910919,0.18019185960292816
115,0.2963503897190094,0.1279548704624176,0.23377268016338348,0.09803137183189392
116,0.2693822383880615,0.11299828439950943,0.2853941023349762,0.12950699031352997
117,0.27498966455459595,0.1180228739976883,0.3584781885147095,0.11166824400424957
118,0.3073078989982605,0.1295480877161026,0.2138630747795105,0.08667076379060745
119,0.2801138162612915,0.1196516677737236,0.24526908993721008,0.11572012305259705
120,0.28100255131721497,0.12339568883180618,0.4295317828655243,0.20178918540477753
121,0.3521709442138672,0.15501488745212555,0.21005935966968536,0.08564863353967667
122,0.26999256014823914,0.11659462004899979,0.337286114692688,0.12126526236534119
123,0.26810190081596375,0.11149602383375168,0.22120150923728943,0.08853194117546082
124,0.2685798406600952,0.12000320106744766,0.2380143702030182,0.08110885322093964
125,0.262018620967865,0.11486385017633438,0.31351691484451294,0.08409145474433899
126,0.28768572211265564,0.1204242929816246,0.2445305585861206,0.08737979084253311
127,0.24663227796554565,0.10741487890481949,0.30480092763900757,0.0903807282447815
128,0.28982293605804443,0.1295362412929535,0.20632252097129822,0.07683310657739639
129,0.23390591144561768,0.10300234705209732,0.21560296416282654,0.07628459483385086
130,0.24688662588596344,0.10908026993274689,0.23086784780025482,0.08261039108037949
131,0.22709134221076965,0.09786579012870789,0.19746042788028717,0.07461994141340256
132,0.24548035860061646,0.10898979753255844,0.22025328874588013,0.10202629864215851
133,0.3976893126964569,0.17266793549060822,0.37348484992980957,0.08445371687412262
134,0.5594879984855652,0.21151967346668243,0.34536290168762207,0.10526052117347717
135,0.30394071340560913,0.13246828317642212,0.5746908783912659,0.24534694850444794
136,0.36407971382141113,0.15545031428337097,0.2802601158618927,0.10010769218206406
137,0.2889688014984131,0.12642008066177368,0.2836800515651703,0.11715224385261536
138,0.24960972368717194,0.1102852150797844,0.20627173781394958,0.07863351702690125
139,0.24957476556301117,0.1091998964548111,0.21670444309711456,0.08428443968296051
140,0.23917098343372345,0.10844786465167999,0.21392837166786194,0.07600994408130646
141,0.22760944068431854,0.09702805429697037,0.20992285013198853,0.0732988566160202
142,0.23434767127037048,0.10248633474111557,0.20748363435268402,0.07913149148225784
143,0.2638903260231018,0.12271526455879211,0.47429096698760986,0.10065712034702301
144,0.31936323642730713,0.13893377780914307,0.27613943815231323,0.08619193732738495
145,0.3024182915687561,0.12770812213420868,0.24428673088550568,0.08499892055988312
146,0.26975637674331665,0.11249099671840668,0.38677504658699036,0.18668478727340698
147,0.2820988595485687,0.11858406662940979,0.2700318396091461,0.11393383145332336
148,0.23622889816761017,0.10457757860422134,0.18530189990997314,0.07329023629426956
149,0.21540269255638123,0.09257841855287552,0.19503557682037354,0.0728980153799057
150,0.22260159254074097,0.0992933064699173,0.24415546655654907,0.07156316936016083
151,0.3155430853366852,0.13702566921710968,0.21629519760608673,0.07839129120111465
152,0.23169782757759094,0.09973328560590744,0.19262829422950745,0.07235866785049438
153,0.2116478830575943,0.09113393723964691,0.17958416044712067,0.06887450814247131
154,0.20559072494506836,0.0877138078212738,0.18668292462825775,0.07278136163949966
155,0.22976937890052795,0.10087774693965912,0.25917765498161316,0.08320148289203644
156,0.2471659779548645,0.10737244784832001,0.219956174492836,0.08726773411035538
157,0.2538515329360962,0.1062181144952774,0.32131054997444153,0.1423322856426239
158,0.24219566583633423,0.10778643190860748,0.18517214059829712,0.07032158970832825
159,0.21561020612716675,0.09136474132537842,0.21133045852184296,0.07918097823858261
160,0.2279234081506729,0.09182710945606232,0.268364816904068,0.07371564954519272
161,0.2523760199546814,0.11202947795391083,0.2801862359046936,0.16476106643676758
162,0.2422240674495697,0.09981734305620193,0.3698808550834656,0.10680890083312988
163,0.23891815543174744,0.0993979275226593,0.18631313741207123,0.0643523633480072
164,0.2147749811410904,0.09109732508659363,0.20129194855690002,0.08396484702825546
165,0.22406241297721863,0.09385983645915985,0.21673770248889923,0.10818281769752502
166,0.26198631525039673,0.1136920228600502,0.2929973304271698,0.06750521063804626
167,0.24173462390899658,0.09603160619735718,0.3257652521133423,0.16063524782657623
168,0.24215616285800934,0.10802100598812103,0.17368072271347046,0.06569546461105347
169,0.20319807529449463,0.07933054864406586,0.18873196840286255,0.06017530336976051
170,0.2014235258102417,0.0789288580417633,0.17058773338794708,0.059595752507448196
171,0.19965112209320068,0.0800294578075409,0.1977827101945877,0.06423436850309372
172,0.22624918818473816,0.09153194725513458,0.4258200526237488,0.16545453667640686
173,0.30258163809776306,0.12373388558626175,0.28159016370773315,0.10960164666175842
174,0.28119656443595886,0.11113127321004868,0.42145413160324097,0.12361370027065277
175,0.3739391267299652,0.12969569861888885,0.8306255340576172,0.1796025037765503
