epoch,loss,mse,val_loss,val_mse
0,1.1055727005004883,0.5895040035247803,0.9709696769714355,0.47457459568977356
1,0.9895219802856445,0.5070223808288574,0.9611479043960571,0.4645852744579315
2,0.9852114319801331,0.5055841207504272,0.9659470915794373,0.463288813829422
3,0.9861681461334229,0.5050209164619446,0.9662317037582397,0.4627511501312256
4,0.9851858615875244,0.5049641132354736,0.9651925563812256,0.462380051612854
5,0.9859391450881958,0.5046489238739014,0.958834707736969,0.4620107412338257
6,0.9847233295440674,0.5045214891433716,0.955613911151886,0.4617343246936798
7,0.983509361743927,0.5044613480567932,0.9621803760528564,0.46164456009864807
8,0.9850952625274658,0.5045372843742371,0.9769587516784668,0.4618046283721924
9,0.9834725856781006,0.5044340491294861,0.9542558789253235,0.46137669682502747
10,0.9821446537971497,0.5042989253997803,0.952620267868042,0.4612734913825989
11,0.9847696423530579,0.5042218565940857,0.9686682224273682,0.46134650707244873
12,0.9905184507369995,0.5045651793479919,0.9926842451095581,0.46215248107910156
13,0.9946457743644714,0.5046548247337341,0.9848088622093201,0.4616198241710663
14,0.9898292422294617,0.5044052004814148,0.971906304359436,0.4612588584423065
15,0.9817120432853699,0.5042122006416321,0.9508235454559326,0.46104657649993896
16,0.982170045375824,0.5041629672050476,0.9591053128242493,0.46104535460472107
17,0.9814363121986389,0.5041226744651794,0.9576035141944885,0.46098458766937256
18,0.982576310634613,0.5041474103927612,0.9604766964912415,0.46096307039260864
19,0.9811702966690063,0.5041099786758423,0.9492394924163818,0.46086764335632324
20,0.9934014081954956,0.5041154623031616,0.9942013621330261,0.4617263078689575
21,1.0004040002822876,0.5055013298988342,1.003543734550476,0.46481502056121826
22,1.0021353960037231,0.5060946941375732,1.0021123886108398,0.46340107917785645
23,1.0009623765945435,0.5051160454750061,1.0001076459884644,0.4620165228843689
24,1.0000089406967163,0.5045923590660095,0.9987480044364929,0.46150726079940796
25,0.9989317059516907,0.5043777227401733,0.99642014503479,0.4611870050430298
26,0.9974137544631958,0.5042033791542053,0.9918060302734375,0.4609779417514801
27,0.9931320548057556,0.5041054487228394,0.9795605540275574,0.46085435152053833
28,0.9866236448287964,0.5040557384490967,0.961790919303894,0.46077415347099304
29,0.98362135887146,0.5040174722671509,0.9535078406333923,0.46074795722961426
30,0.9828763008117676,0.5040138363838196,0.9562239646911621,0.46072638034820557
31,0.9815698266029358,0.5039945244789124,0.9571879506111145,0.4607006907463074
32,0.9887946844100952,0.5040240287780762,0.9838376045227051,0.4607933759689331
33,0.9861375093460083,0.5040309429168701,0.9596217274665833,0.46070998907089233
34,0.9822059869766235,0.5039841532707214,0.9572047591209412,0.46068668365478516
35,0.992161214351654,0.5040438175201416,0.9920701384544373,0.4609326124191284
36,0.9955859184265137,0.5041323304176331,0.9898223876953125,0.4609045684337616
37,0.9931153059005737,0.5040742754936218,0.9758365750312805,0.460776150226593
38,0.9826270341873169,0.5040090084075928,0.9513099789619446,0.4607124328613281
39,0.9891771674156189,0.5040678977966309,0.9877161979675293,0.4609396457672119
40,0.9918582439422607,0.5041215419769287,0.978482723236084,0.4608694016933441
41,0.9867345690727234,0.5040527582168579,0.946154773235321,0.46077826619148254
42,0.9816603660583496,0.5040269494056702,0.962726891040802,0.46081265807151794
43,0.9853190779685974,0.50406813621521,0.9679880738258362,0.4608217477798462
